Date,Price
1365/06/25,738
1365/06/26,738
1365/06/27,738
1365/06/29,738
1365/06/30,738
1365/06/31,738
1365/07/01,746
1365/07/02,746
1365/07/03,746
1365/07/05,746
1365/07/06,746
1365/07/07,746
1365/07/08,746
1365/07/09,746
1365/07/10,746
1365/07/12,746
1365/07/13,746
1365/07/14,746
1365/07/15,746
1365/07/16,746
1365/07/17,746
1365/07/19,746
1365/07/20,746
1365/07/21,746
1365/07/22,746
1365/07/23,746
1365/07/24,746
1365/07/26,746
1365/07/27,746
1365/07/28,746
1365/07/29,746
1365/07/30,746
1365/08/01,755
1365/08/03,755
1365/08/04,755
1365/08/05,755
1365/08/06,755
1365/08/07,755
1365/08/08,755
1365/08/10,755
1365/08/11,755
1365/08/12,755
1365/08/13,755
1365/08/14,755
1365/08/15,755
1365/08/17,755
1365/08/18,755
1365/08/19,755
1365/08/20,755
1365/08/21,755
1365/08/22,755
1365/08/24,755
1365/08/25,755
1365/08/26,755
1365/08/27,755
1365/08/28,755
1365/08/29,755
1365/09/01,793
1365/09/02,793
1365/09/03,793
1365/09/04,793
1365/09/05,793
1365/09/06,793
1365/09/08,793
1365/09/09,793
1365/09/10,793
1365/09/11,793
1365/09/12,793
1365/09/13,793
1365/09/15,793
1365/09/16,793
1365/09/17,793
1365/09/18,793
1365/09/19,793
1365/09/20,793
1365/09/22,793
1365/09/23,793
1365/09/24,793
1365/09/25,793
1365/09/26,793
1365/09/27,793
1365/09/29,793
1365/09/30,793
1365/10/01,858
1365/10/02,858
1365/10/03,858
1365/10/04,858
1365/10/06,858
1365/10/07,858
1365/10/08,858
1365/10/09,858
1365/10/10,858
1365/10/11,858
1365/10/13,858
1365/10/14,858
1365/10/15,858
1365/10/16,858
1365/10/17,858
1365/10/18,858
1365/10/20,858
1365/10/21,858
1365/10/22,858
1365/10/23,858
1365/10/24,858
1365/10/25,858
1365/10/27,858
1365/10/28,858
1365/10/29,858
1365/10/30,858
1365/11/01,843
1365/11/02,843
1365/11/04,843
1365/11/05,843
1365/11/06,843
1365/11/07,843
1365/11/08,843
1365/11/09,843
1365/11/11,843
1365/11/12,843
1365/11/13,843
1365/11/14,843
1365/11/15,843
1365/11/16,843
1365/11/18,843
1365/11/19,843
1365/11/20,843
1365/11/21,843
1365/11/22,843
1365/11/23,843
1365/11/25,843
1365/11/26,843
1365/11/27,843
1365/11/28,843
1365/11/29,843
1365/11/30,843
1365/12/02,833
1365/12/03,833
1365/12/04,833
1365/12/05,833
1365/12/06,833
1365/12/07,833
1365/12/09,833
1365/12/10,833
1365/12/11,833
1365/12/12,833
1365/12/13,833
1365/12/14,833
1365/12/16,833
1365/12/17,833
1365/12/18,833
1365/12/19,833
1365/12/20,833
1365/12/21,833
1365/12/23,833
1365/12/24,833
1365/12/25,833
1365/12/26,833
1365/12/27,833
1365/12/28,833
1366/01/01,833
1366/01/02,833
1366/01/03,833
1366/01/04,833
1366/01/05,833
1366/01/06,833
1366/01/08,833
1366/01/09,833
1366/01/10,833
1366/01/11,833
1366/01/12,833
1366/01/13,833
1366/01/15,833
1366/01/16,833
1366/01/17,833
1366/01/18,833
1366/01/19,833
1366/01/20,833
1366/01/22,833
1366/01/23,833
1366/01/24,833
1366/01/25,833
1366/01/26,833
1366/01/27,833
1366/01/29,833
1366/01/30,833
1366/01/31,833
1366/02/01,906
1366/02/02,906
1366/02/03,906
1366/02/05,906
1366/02/06,906
1366/02/07,906
1366/02/08,906
1366/02/09,906
1366/02/10,906
1366/02/12,906
1366/02/13,906
1366/02/14,906
1366/02/15,906
1366/02/16,906
1366/02/17,906
1366/02/19,906
1366/02/20,906
1366/02/21,906
1366/02/22,906
1366/02/23,906
1366/02/24,906
1366/02/26,906
1366/02/27,906
1366/02/28,906
1366/02/29,906
1366/02/30,906
1366/02/31,906
1366/03/02,1036
1366/03/03,1036
1366/03/04,1036
1366/03/05,1036
1366/03/06,1036
1366/03/07,1036
1366/03/09,1036
1366/03/10,1036
1366/03/11,1036
1366/03/12,1036
1366/03/13,1036
1366/03/14,1036
1366/03/16,1036
1366/03/17,1036
1366/03/18,1036
1366/03/19,1036
1366/03/20,1036
1366/03/21,1036
1366/03/23,1036
1366/03/24,1036
1366/03/25,1036
1366/03/26,1036
1366/03/27,1036
1366/03/28,1036
1366/03/30,1036
1366/03/31,1036
1366/04/01,1046
1366/04/02,1046
1366/04/03,1046
1366/04/04,1046
1366/04/06,1046
1366/04/07,1046
1366/04/08,1046
1366/04/09,1046
1366/04/10,1046
1366/04/11,1046
1366/04/13,1046
1366/04/14,1046
1366/04/15,1046
1366/04/16,1046
1366/04/17,1046
1366/04/18,1046
1366/04/20,1046
1366/04/21,1046
1366/04/22,1046
1366/04/23,1046
1366/04/24,1046
1366/04/25,1046
1366/04/27,1046
1366/04/28,1046
1366/04/29,1046
1366/04/30,1046
1366/04/31,1046
1366/05/01,989
1366/05/03,989
1366/05/04,989
1366/05/05,989
1366/05/06,989
1366/05/07,989
1366/05/08,989
1366/05/10,989
1366/05/11,989
1366/05/12,989
1366/05/13,989
1366/05/14,989
1366/05/15,989
1366/05/17,989
1366/05/18,989
1366/05/19,989
1366/05/20,989
1366/05/21,989
1366/05/22,989
1366/05/24,989
1366/05/25,989
1366/05/26,989
1366/05/27,989
1366/05/28,989
1366/05/29,989
1366/05/31,989
1366/06/01,965
1366/06/02,965
1366/06/03,965
1366/06/04,965
1366/06/05,965
1366/06/07,965
1366/06/08,965
1366/06/09,965
1366/06/10,965
1366/06/11,965
1366/06/12,965
1366/06/14,965
1366/06/15,965
1366/06/16,965
1366/06/17,965
1366/06/18,965
1366/06/19,965
1366/06/21,965
1366/06/22,965
1366/06/23,965
1366/06/24,965
1366/06/25,965
1366/06/26,965
1366/06/28,965
1366/06/29,965
1366/06/30,965
1366/06/31,965
1366/07/01,965
1366/07/02,965
1366/07/04,965
1366/07/05,965
1366/07/06,965
1366/07/07,965
1366/07/08,965
1366/07/09,965
1366/07/11,965
1366/07/12,965
1366/07/13,965
1366/07/14,965
1366/07/15,965
1366/07/16,965
1366/07/18,965
1366/07/19,965
1366/07/20,965
1366/07/21,965
1366/07/22,965
1366/07/23,965
1366/07/25,965
1366/07/26,965
1366/07/27,965
1366/07/28,965
1366/07/29,965
1366/07/30,965
1366/08/02,943
1366/08/03,943
1366/08/04,943
1366/08/05,943
1366/08/06,943
1366/08/07,943
1366/08/09,943
1366/08/10,943
1366/08/11,943
1366/08/12,943
1366/08/13,943
1366/08/14,943
1366/08/16,943
1366/08/17,943
1366/08/18,943
1366/08/19,943
1366/08/20,943
1366/08/21,943
1366/08/23,943
1366/08/24,943
1366/08/25,943
1366/08/26,943
1366/08/27,943
1366/08/28,943
1366/08/30,943
1366/09/01,979
1366/09/02,979
1366/09/03,979
1366/09/04,979
1366/09/05,979
1366/09/07,979
1366/09/08,979
1366/09/09,979
1366/09/10,979
1366/09/11,979
1366/09/12,979
1366/09/14,979
1366/09/15,979
1366/09/16,979
1366/09/17,979
1366/09/18,979
1366/09/19,979
1366/09/21,979
1366/09/22,979
1366/09/23,979
1366/09/24,979
1366/09/25,979
1366/09/26,979
1366/09/28,979
1366/09/29,979
1366/09/30,979
1366/10/01,1015
1366/10/02,1015
1366/10/03,1015
1366/10/05,1015
1366/10/06,1015
1366/10/07,1015
1366/10/08,1015
1366/10/09,1015
1366/10/10,1015
1366/10/12,1015
1366/10/13,1015
1366/10/14,1015
1366/10/15,1015
1366/10/16,1015
1366/10/17,1015
1366/10/19,1015
1366/10/20,1015
1366/10/21,1015
1366/10/22,1015
1366/10/23,1015
1366/10/24,1015
1366/10/26,1015
1366/10/27,1015
1366/10/28,1015
1366/10/29,1015
1366/10/30,1015
1366/11/01,1077
1366/11/03,1077
1366/11/04,1077
1366/11/05,1077
1366/11/06,1077
1366/11/07,1077
1366/11/08,1077
1366/11/10,1077
1366/11/11,1077
1366/11/12,1077
1366/11/13,1077
1366/11/14,1077
1366/11/15,1077
1366/11/17,1077
1366/11/18,1077
1366/11/19,1077
1366/11/20,1077
1366/11/21,1077
1366/11/22,1077
1366/11/24,1077
1366/11/25,1077
1366/11/26,1077
1366/11/27,1077
1366/11/28,1077
1366/11/29,1077
1366/12/01,1136
1366/12/02,1136
1366/12/03,1136
1366/12/04,1136
1366/12/05,1136
1366/12/06,1136
1366/12/08,1136
1366/12/09,1136
1366/12/10,1136
1366/12/11,1136
1366/12/12,1136
1366/12/13,1136
1366/12/15,1136
1366/12/16,1136
1366/12/17,1136
1366/12/18,1136
1366/12/19,1136
1366/12/20,1136
1366/12/22,1136
1366/12/23,1136
1366/12/24,1136
1366/12/25,1136
1366/12/26,1136
1366/12/27,1136
1366/12/29,1136
1366/12/30,1136
1367/01/01,1134
1367/01/02,1134
1367/01/03,1134
1367/01/04,1134
1367/01/06,1134
1367/01/07,1134
1367/01/08,1134
1367/01/09,1134
1367/01/10,1134
1367/01/11,1134
1367/01/13,1134
1367/01/14,1134
1367/01/15,1134
1367/01/16,1134
1367/01/17,1134
1367/01/18,1134
1367/01/20,1134
1367/01/21,1134
1367/01/22,1134
1367/01/23,1134
1367/01/24,1134
1367/01/25,1134
1367/01/27,1134
1367/01/28,1134
1367/01/29,1134
1367/01/30,1134
1367/01/31,1134
1367/02/01,1258
1367/02/03,1258
1367/02/04,1258
1367/02/05,1258
1367/02/06,1258
1367/02/07,1258
1367/02/08,1258
1367/02/10,1258
1367/02/11,1258
1367/02/12,1258
1367/02/13,1258
1367/02/14,1258
1367/02/15,1258
1367/02/17,1258
1367/02/18,1258
1367/02/19,1258
1367/02/20,1258
1367/02/21,1258
1367/02/22,1258
1367/02/24,1258
1367/02/25,1258
1367/02/26,1258
1367/02/27,1258
1367/02/28,1258
1367/02/29,1258
1367/02/31,1258
1367/03/01,1337
1367/03/02,1337
1367/03/03,1337
1367/03/04,1337
1367/03/05,1337
1367/03/07,1337
1367/03/08,1337
1367/03/09,1337
1367/03/10,1337
1367/03/11,1337
1367/03/12,1337
1367/03/14,1337
1367/03/15,1337
1367/03/16,1337
1367/03/17,1337
1367/03/18,1337
1367/03/19,1337
1367/03/21,1337
1367/03/22,1337
1367/03/23,1337
1367/03/24,1337
1367/03/25,1337
1367/03/26,1337
1367/03/28,1337
1367/03/29,1337
1367/03/30,1337
1367/03/31,1337
1367/04/01,1343
1367/04/02,1343
1367/04/04,1343
1367/04/05,1343
1367/04/06,1343
1367/04/07,1343
1367/04/08,1343
1367/04/09,1343
1367/04/11,1343
1367/04/12,1343
1367/04/13,1343
1367/04/14,1343
1367/04/15,1343
1367/04/16,1343
1367/04/18,1343
1367/04/19,1343
1367/04/20,1343
1367/04/21,1343
1367/04/22,1343
1367/04/23,1343
1367/04/25,1343
1367/04/26,1343
1367/04/27,1343
1367/04/28,1343
1367/04/29,1343
1367/04/30,1343
1367/05/01,647
1367/05/02,647
1367/05/03,647
1367/05/04,647
1367/05/05,647
1367/05/06,647
1367/05/08,647
1367/05/09,647
1367/05/10,647
1367/05/11,647
1367/05/12,647
1367/05/13,647
1367/05/15,647
1367/05/16,647
1367/05/17,647
1367/05/18,647
1367/05/19,647
1367/05/20,647
1367/05/22,647
1367/05/23,647
1367/05/24,647
1367/05/25,647
1367/05/26,647
1367/05/27,647
1367/05/29,647
1367/05/30,647
1367/05/31,647
1367/06/01,710
1367/06/02,710
1367/06/03,710
1367/06/05,710
1367/06/06,710
1367/06/07,710
1367/06/08,710
1367/06/09,710
1367/06/10,710
1367/06/12,710
1367/06/13,710
1367/06/14,710
1367/06/15,710
1367/06/16,710
1367/06/17,710
1367/06/19,710
1367/06/20,710
1367/06/21,710
1367/06/22,710
1367/06/23,710
1367/06/24,710
1367/06/26,710
1367/06/27,710
1367/06/28,710
1367/06/29,710
1367/06/30,710
1367/06/31,710
1367/07/02,780
1367/07/03,780
1367/07/04,780
1367/07/05,780
1367/07/06,780
1367/07/07,780
1367/07/09,780
1367/07/10,780
1367/07/11,780
1367/07/12,780
1367/07/13,780
1367/07/14,780
1367/07/16,780
1367/07/17,780
1367/07/18,780
1367/07/19,780
1367/07/20,780
1367/07/21,780
1367/07/23,780
1367/07/24,780
1367/07/25,780
1367/07/26,780
1367/07/27,780
1367/07/28,780
1367/07/30,780
1367/08/01,887
1367/08/02,887
1367/08/03,887
1367/08/04,887
1367/08/05,887
1367/08/07,887
1367/08/08,887
1367/08/09,887
1367/08/10,887
1367/08/11,887
1367/08/12,887
1367/08/14,887
1367/08/15,887
1367/08/16,887
1367/08/17,887
1367/08/18,887
1367/08/19,887
1367/08/21,887
1367/08/22,887
1367/08/23,887
1367/08/24,887
1367/08/25,887
1367/08/26,887
1367/08/28,887
1367/08/29,887
1367/08/30,887
1367/09/01,1035
1367/09/02,1035
1367/09/03,1035
1367/09/05,1035
1367/09/06,1035
1367/09/07,1035
1367/09/08,1035
1367/09/09,1035
1367/09/10,1035
1367/09/12,1035
1367/09/13,1035
1367/09/14,1035
1367/09/15,1035
1367/09/16,1035
1367/09/17,1035
1367/09/19,1035
1367/09/20,1035
1367/09/21,1035
1367/09/22,1035
1367/09/23,1035
1367/09/24,1035
1367/09/26,1035
1367/09/27,1035
1367/09/28,1035
1367/09/29,1035
1367/09/30,1035
1367/10/01,978
1367/10/03,978
1367/10/04,978
1367/10/05,978
1367/10/06,978
1367/10/07,978
1367/10/08,978
1367/10/10,978
1367/10/11,978
1367/10/12,978
1367/10/13,978
1367/10/14,978
1367/10/15,978
1367/10/17,978
1367/10/18,978
1367/10/19,978
1367/10/20,978
1367/10/21,978
1367/10/22,978
1367/10/24,978
1367/10/25,978
1367/10/26,978
1367/10/27,978
1367/10/28,978
1367/10/29,978
1367/11/01,969
1367/11/02,969
1367/11/03,969
1367/11/04,969
1367/11/05,969
1367/11/06,969
1367/11/08,969
1367/11/09,969
1367/11/10,969
1367/11/11,969
1367/11/12,969
1367/11/13,969
1367/11/15,969
1367/11/16,969
1367/11/17,969
1367/11/18,969
1367/11/19,969
1367/11/20,969
1367/11/22,969
1367/11/23,969
1367/11/24,969
1367/11/25,969
1367/11/26,969
1367/11/27,969
1367/11/29,969
1367/11/30,969
1367/12/01,1147
1367/12/02,1147
1367/12/03,1147
1367/12/04,1147
1367/12/06,1147
1367/12/07,1147
1367/12/08,1147
1367/12/09,1147
1367/12/10,1147
1367/12/11,1147
1367/12/13,1147
1367/12/14,1147
1367/12/15,1147
1367/12/16,1147
1367/12/17,1147
1367/12/18,1147
1367/12/20,1147
1367/12/21,1147
1367/12/22,1147
1367/12/23,1147
1367/12/24,1147
1367/12/25,1147
1367/12/27,1147
1367/12/28,1147
1367/12/29,1147
1368/01/01,1182
1368/01/02,1182
1368/01/03,1182
1368/01/05,1182
1368/01/06,1182
1368/01/07,1182
1368/01/08,1182
1368/01/09,1182
1368/01/10,1182
1368/01/12,1182
1368/01/13,1182
1368/01/14,1182
1368/01/15,1182
1368/01/16,1182
1368/01/17,1182
1368/01/19,1182
1368/01/20,1182
1368/01/21,1182
1368/01/22,1182
1368/01/23,1182
1368/01/24,1182
1368/01/26,1182
1368/01/27,1182
1368/01/28,1182
1368/01/29,1182
1368/01/30,1182
1368/01/31,1182
1368/02/02,1306
1368/02/03,1306
1368/02/04,1306
1368/02/05,1306
1368/02/06,1306
1368/02/07,1306
1368/02/09,1306
1368/02/10,1306
1368/02/11,1306
1368/02/12,1306
1368/02/13,1306
1368/02/14,1306
1368/02/16,1306
1368/02/17,1306
1368/02/18,1306
1368/02/19,1306
1368/02/20,1306
1368/02/21,1306
1368/02/23,1306
1368/02/24,1306
1368/02/25,1306
1368/02/26,1306
1368/02/27,1306
1368/02/28,1306
1368/02/30,1306
1368/02/31,1306
1368/03/01,1332
1368/03/02,1332
1368/03/03,1332
1368/03/04,1332
1368/03/06,1332
1368/03/07,1332
1368/03/08,1332
1368/03/09,1332
1368/03/10,1332
1368/03/11,1332
1368/03/13,1332
1368/03/14,1332
1368/03/15,1332
1368/03/16,1332
1368/03/17,1332
1368/03/18,1332
1368/03/20,1332
1368/03/21,1332
1368/03/22,1332
1368/03/23,1332
1368/03/24,1332
1368/03/25,1332
1368/03/27,1332
1368/03/28,1332
1368/03/29,1332
1368/03/30,1332
1368/03/31,1332
1368/04/01,1215
1368/04/03,1215
1368/04/04,1215
1368/04/05,1215
1368/04/06,1215
1368/04/07,1215
1368/04/08,1215
1368/04/10,1215
1368/04/11,1215
1368/04/12,1215
1368/04/13,1215
1368/04/14,1215
1368/04/15,1215
1368/04/17,1215
1368/04/18,1215
1368/04/19,1215
1368/04/20,1215
1368/04/21,1215
1368/04/22,1215
1368/04/24,1215
1368/04/25,1215
1368/04/26,1215
1368/04/27,1215
1368/04/28,1215
1368/04/29,1215
1368/04/31,1215
1368/05/01,1192
1368/05/02,1192
1368/05/03,1192
1368/05/04,1192
1368/05/05,1192
1368/05/07,1192
1368/05/08,1192
1368/05/09,1192
1368/05/10,1192
1368/05/11,1192
1368/05/12,1192
1368/05/14,1192
1368/05/15,1192
1368/05/16,1192
1368/05/17,1192
1368/05/18,1192
1368/05/19,1192
1368/05/21,1192
1368/05/22,1192
1368/05/23,1192
1368/05/24,1192
1368/05/25,1192
1368/05/26,1192
1368/05/28,1192
1368/05/29,1192
1368/05/30,1192
1368/05/31,1192
1368/06/01,1250
1368/06/02,1250
1368/06/04,1250
1368/06/05,1250
1368/06/06,1250
1368/06/07,1250
1368/06/08,1250
1368/06/09,1250
1368/06/11,1250
1368/06/12,1250
1368/06/13,1250
1368/06/14,1250
1368/06/15,1250
1368/06/16,1250
1368/06/18,1250
1368/06/19,1250
1368/06/20,1250
1368/06/21,1250
1368/06/22,1250
1368/06/23,1250
1368/06/25,1250
1368/06/26,1250
1368/06/27,1250
1368/06/28,1250
1368/06/29,1250
1368/06/30,1250
1368/07/01,1197
1368/07/02,1197
1368/07/03,1197
1368/07/04,1197
1368/07/05,1197
1368/07/06,1197
1368/07/08,1197
1368/07/09,1197
1368/07/10,1197
1368/07/11,1197
1368/07/12,1197
1368/07/13,1197
1368/07/15,1197
1368/07/16,1197
1368/07/17,1197
1368/07/18,1197
1368/07/19,1197
1368/07/20,1197
1368/07/22,1197
1368/07/23,1197
1368/07/24,1197
1368/07/25,1197
1368/07/26,1197
1368/07/27,1197
1368/07/29,1197
1368/07/30,1197
1368/08/01,1065
1368/08/02,1065
1368/08/03,1065
1368/08/04,1065
1368/08/06,1065
1368/08/07,1065
1368/08/08,1065
1368/08/09,1065
1368/08/10,1065
1368/08/11,1065
1368/08/13,1065
1368/08/14,1065
1368/08/15,1065
1368/08/16,1065
1368/08/17,1065
1368/08/18,1065
1368/08/20,1065
1368/08/21,1065
1368/08/22,1065
1368/08/23,1065
1368/08/24,1065
1368/08/25,1065
1368/08/27,1065
1368/08/28,1065
1368/08/29,1065
1368/08/30,1065
1368/09/01,1087
1368/09/02,1087
1368/09/04,1087
1368/09/05,1087
1368/09/06,1087
1368/09/07,1087
1368/09/08,1087
1368/09/09,1087
1368/09/11,1087
1368/09/12,1087
1368/09/13,1087
1368/09/14,1087
1368/09/15,1087
1368/09/16,1087
1368/09/18,1087
1368/09/19,1087
1368/09/20,1087
1368/09/21,1087
1368/09/22,1087
1368/09/23,1087
1368/09/25,1087
1368/09/26,1087
1368/09/27,1087
1368/09/28,1087
1368/09/29,1087
1368/09/30,1087
1368/10/02,1123
1368/10/03,1123
1368/10/04,1123
1368/10/05,1123
1368/10/06,1123
1368/10/07,1123
1368/10/09,1123
1368/10/10,1123
1368/10/11,1123
1368/10/12,1123
1368/10/13,1123
1368/10/14,1123
1368/10/16,1123
1368/10/17,1123
1368/10/18,1123
1368/10/19,1123
1368/10/20,1123
1368/10/21,1123
1368/10/23,1123
1368/10/24,1123
1368/10/25,1123
1368/10/26,1123
1368/10/27,1123
1368/10/28,1123
1368/10/30,1123
1368/11/01,1256
1368/11/02,1256
1368/11/03,1256
1368/11/04,1256
1368/11/05,1256
1368/11/07,1256
1368/11/08,1256
1368/11/09,1256
1368/11/10,1256
1368/11/11,1256
1368/11/12,1256
1368/11/14,1256
1368/11/15,1256
1368/11/16,1256
1368/11/17,1256
1368/11/18,1256
1368/11/19,1256
1368/11/21,1256
1368/11/22,1256
1368/11/23,1256
1368/11/24,1256
1368/11/25,1256
1368/11/26,1256
1368/11/28,1256
1368/11/29,1256
1368/11/30,1256
1368/12/01,1335
1368/12/02,1335
1368/12/03,1335
1368/12/05,1335
1368/12/06,1335
1368/12/07,1335
1368/12/08,1335
1368/12/09,1335
1368/12/10,1335
1368/12/12,1335
1368/12/13,1335
1368/12/14,1335
1368/12/15,1335
1368/12/16,1335
1368/12/17,1335
1368/12/19,1335
1368/12/20,1335
1368/12/21,1335
1368/12/22,1335
1368/12/23,1335
1368/12/24,1335
1368/12/26,1335
1368/12/27,1335
1368/12/28,1335
1368/12/29,1335
1369/01/01,1321
1369/01/02,1321
1369/01/04,1321
1369/01/05,1321
1369/01/06,1321
1369/01/07,1321
1369/01/08,1321
1369/01/09,1321
1369/01/11,1321
1369/01/12,1321
1369/01/13,1321
1369/01/14,1321
1369/01/15,1321
1369/01/16,1321
1369/01/18,1321
1369/01/19,1321
1369/01/20,1321
1369/01/21,1321
1369/01/22,1321
1369/01/23,1321
1369/01/25,1321
1369/01/26,1321
1369/01/27,1321
1369/01/28,1321
1369/01/29,1321
1369/01/30,1321
1369/02/01,1384
1369/02/02,1384
1369/02/03,1384
1369/02/04,1384
1369/02/05,1384
1369/02/06,1384
1369/02/08,1384
1369/02/09,1384
1369/02/10,1384
1369/02/11,1384
1369/02/12,1384
1369/02/13,1384
1369/02/15,1384
1369/02/16,1384
1369/02/17,1384
1369/02/18,1384
1369/02/19,1384
1369/02/20,1384
1369/02/22,1384
1369/02/23,1384
1369/02/24,1384
1369/02/25,1384
1369/02/26,1384
1369/02/27,1384
1369/02/29,1384
1369/02/30,1384
1369/02/31,1384
1369/03/01,1383
1369/03/02,1383
1369/03/03,1383
1369/03/05,1383
1369/03/06,1383
1369/03/07,1383
1369/03/08,1383
1369/03/09,1383
1369/03/10,1383
1369/03/12,1383
1369/03/13,1383
1369/03/14,1383
1369/03/15,1383
1369/03/16,1383
1369/03/17,1383
1369/03/19,1383
1369/03/20,1383
1369/03/21,1383
1369/03/22,1383
1369/03/23,1383
1369/03/24,1383
1369/03/26,1383
1369/03/27,1383
1369/03/28,1383
1369/03/29,1383
1369/03/30,1383
1369/03/31,1383
1369/04/02,1423
1369/04/03,1423
1369/04/04,1423
1369/04/05,1423
1369/04/06,1423
1369/04/07,1423
1369/04/09,1423
1369/04/10,1423
1369/04/11,1423
1369/04/12,1423
1369/04/13,1423
1369/04/14,1423
1369/04/16,1423
1369/04/17,1423
1369/04/18,1423
1369/04/19,1423
1369/04/20,1423
1369/04/21,1423
1369/04/23,1423
1369/04/24,1423
1369/04/25,1423
1369/04/26,1423
1369/04/27,1423
1369/04/28,1423
1369/04/30,1423
1369/04/31,1423
1369/05/01,1417
1369/05/02,1417
1369/05/03,1417
1369/05/04,1417
1369/05/06,1417
1369/05/07,1417
1369/05/08,1417
1369/05/09,1417
1369/05/10,1417
